,name,homepage,category,description,resource,labels,projectrank,show,github_id,npm_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,npm_url,npm_monthly_downloads,monthly_downloads,projectrank_placing,github_release_downloads,pypi_id,pypi_url,pypi_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,maven_id,maven_url,helm_id,brew_id,gem_url,apt_id,github,github-id
107,ion,https://github.com/decentralized-identity/ion,dids,The Identity Overlay Network (ION) is a DID Method implementation using the Sidetree protocol atop Bitcoin.,,,18,False,decentralized-identity/ion,,https://github.com/decentralized-identity/ion,Apache-2.0,2019-01-25 00:34:40,2023-08-25 15:24:32.000000,2023-08-25 15:23:54,215.0,,162.0,85.0,184.0,73.0,69.0,1230.0,2022-06-09 01:42:53,1.0.4,17.0,,,32.0,,,,2.0,,,,,,,,,,,,,,,,,,,
108,webauthn-json,https://github.com/github/webauthn-json,authentication,A small WebAuthn API wrapper that translates to/from pure JSON using base64url.,,,18,False,github/webauthn-json,github/webauthn-json,https://github.com/github/webauthn-json,MIT,2019-07-01 18:52:54,2024-09-01 14:13:33.000000,2024-05-03 13:27:43,284.0,,60.0,307.0,33.0,9.0,43.0,784.0,2023-01-31 02:32:05,2.1.1,52.0,28.0,28.0,13.0,https://www.npmjs.com/package/github/webauthn-json,,,3.0,,,,,,,,,,,,,,,,,,,
109,solid-specification,https://github.com/solid/specification,specs,Solid Technical Reports.,,['solid'],18,True,solid/specification,,https://github.com/solid/specification,MIT,2019-05-14 21:20:03,2025-06-18 02:10:48.000000,2025-06-18 02:10:47,1244.0,21.0,45.0,50.0,308.0,188.0,152.0,518.0,2021-12-21 13:00:06,protocol-v0.9.0,1.0,,,28.0,,,,1.0,,,,,,,,,,,,,,,,,,,
110,sidetree,https://github.com/decentralized-identity/sidetree,specs,Sidetree Specification and Reference Implementation.,,['dif'],18,False,decentralized-identity/sidetree,,https://github.com/decentralized-identity/sidetree,Apache-2.0,2018-09-04 17:20:14,2024-12-12 16:15:38.000000,2023-04-04 19:14:54,1149.0,,105.0,39.0,684.0,37.0,441.0,438.0,2021-03-09 22:06:35,1.0.2,12.0,,,47.0,,,,1.0,,,,,,,,,,,,,,,,,,,
111,aries-rfcs,https://github.com/decentralized-identity/aries-rfcs,specs,"Hyperledger Aries is infrastructure for blockchain-rooted, peer-to-peer interactions.",,['hyperledger'],18,True,hyperledger/aries-rfcs,,https://github.com/decentralized-identity/aries-rfcs,Apache-2.0,2019-05-08 16:49:20,2025-05-19 11:18:19.000000,2025-03-12 15:21:23,2409.0,,212.0,54.0,647.0,57.0,175.0,335.0,,,,,,94.0,,,,1.0,,,,,,,,,,,decentralized-identity/aries-rfcs,,,,,,,,
112,django-passkeys,https://github.com/mkalioby/django-passkeys,authentication,Django Authentication Backend For Passkeys.,,,18,True,mkalioby/django-passkeys,,https://github.com/mkalioby/django-passkeys,MIT,2022-10-28 09:46:58,2025-06-17 17:36:03.000000,2025-06-17 17:35:57,66.0,4.0,24.0,9.0,23.0,13.0,21.0,220.0,2025-06-17 17:32:08,1.3.0.1,3.0,18.0,18.0,4.0,,,1087.0,3.0,,django-passkeys,https://pypi.org/project/django-passkeys,1087.0,2.0,,,,,,,,,,,,,,
113,tbd-ssi-sdk,https://github.com/TBD54566975/ssi-sdk,ssi-sdks,self sovereign identity sdk.,,['web5'],18,True,tbd54566975/ssi-sdk,,https://github.com/TBD54566975/ssi-sdk,Apache-2.0,2022-02-02 20:20:10,2024-12-11 23:50:38.000000,2024-10-03 18:09:33,367.0,,56.0,13.0,399.0,49.0,107.0,209.0,2024-10-03 18:13:37,0.0.1-beta,5.0,60.0,60.0,23.0,,,,2.0,,,,,,,,,,,,,,,,,,,
114,solid-project,https://github.com/solid/solid,specs,Solid - Re-decentralizing the web (project directory).,,['solid'],17,False,solid/solid,,https://github.com/solid/solid,MIT,2015-11-24 05:45:27,2022-08-24 14:54:37.000000,2022-05-27 15:42:07,132.0,,367.0,556.0,56.0,125.0,89.0,8145.0,,,,,,22.0,,,,2.0,,,,,,,,,,,,,,,,,,,
115,spiffe,https://github.com/spiffe/spiffe,machine,The SPIFFE Project.,,"['cncf', 'linux-foundation']",17,True,spiffe/spiffe,,https://github.com/spiffe/spiffe,Apache-2.0,2017-08-07 20:45:21,2025-05-31 16:52:15.000000,2025-05-31 16:52:15,593.0,6.0,166.0,81.0,255.0,28.0,55.0,1581.0,,,,,,68.0,,,,3.0,,,,,,,,,,,,,,,,,,,
116,libfido2,https://github.com/Yubico/libfido2,authentication,"Provides library functionality for FIDO2, including communication with a device over USB or NFC.",,,17,False,yubico/libfido2,,https://github.com/Yubico/libfido2,,2018-04-19 06:32:10,2025-05-30 07:55:19.000000,2025-05-30 07:55:19,1961.0,11.0,155.0,63.0,534.0,5.0,239.0,644.0,,,,,,68.0,,,,3.0,,,,,,,,,,,,,,,,,,,
117,did-core,https://github.com/w3c/did,specs,W3C Decentralized Identifier Specification.,,['w3c'],17,True,w3c/did-core,,https://github.com/w3c/did,W3C,2019-09-10 07:46:26,2025-05-31 21:28:17.000000,2025-05-31 20:03:19,1399.0,33.0,97.0,75.0,513.0,10.0,366.0,429.0,,,,,,69.0,,,,2.0,,,,,,,,,,,w3c/did,,,,,,,,
118,did-method-plc,https://github.com/did-method-plc/did-method-plc,dids,"Public Ledger of Credentials: a cryptographic, strongly-consistent, and recoverable DID method.",,,17,False,did-method-plc/did-method-plc,did-resolver,https://github.com/did-method-plc/did-method-plc,,2023-02-22 19:57:31,2025-06-05 20:46:06.000000,2025-06-05 20:46:06,174.0,26.0,50.0,18.0,66.0,20.0,17.0,268.0,,,,,,13.0,https://www.npmjs.com/package/did-resolver,496801.0,496801.0,3.0,,,,,,,,,,,,,,,,,,,
119,barbican,https://github.com/openstack/barbican,pki,"Barbican is a ReST API designed for the secure storage, provisioning and management of secrets, including in OpenStack..",,['openstack'],17,True,openstack/barbican,,https://github.com/openstack/barbican,Apache-2.0,2014-05-23 22:15:27,2025-05-07 22:17:44.000000,2025-05-07 20:39:16,3729.0,15.0,73.0,25.0,8.0,,,241.0,,,,,,301.0,,,,3.0,,,,,,,,,,,,,,,,,,,
120,digitalbazaar-vc,https://github.com/digitalbazaar/vc,ssi-sdks,W3C Verifiable Credentials implementation in JavaScript.,,,17,True,digitalbazaar/vc,,https://github.com/digitalbazaar/vc,BSD-3-Clause,2017-10-24 20:45:37,2025-04-15 01:25:24.000000,2025-04-15 01:25:23,551.0,4.0,48.0,16.0,104.0,24.0,68.0,201.0,,,,564.0,564.0,15.0,,,,3.0,,,,,,,,,,,,,,,,,,,
121,waltid-ssikit,https://github.com/walt-id/waltid-ssikit,ssi-sdks,All-In-One SSI infrastructure toolkit.,,,17,True,walt-id/waltid-ssikit,,https://github.com/walt-id/waltid-ssikit,Apache-2.0,2021-08-04 08:19:14,2024-07-16 13:58:31.000000,2024-07-16 13:58:10,1535.0,,35.0,7.0,197.0,,166.0,109.0,2023-12-13 10:55:46,1.2312131048.0,98.0,,,17.0,,,514.0,3.0,131.0,,,,,waltid/ssikit,https://hub.docker.com/r/waltid/ssikit,2023-12-13 10:55:45.426370,,23547.0,,,,,,,,,
122,laragear-webauthn,https://github.com/Laragear/WebAuthn,authentication,"Authenticate users with Passkeys: fingerprints, patterns and biometric data.",,,16,True,laragear/webauthn,,https://github.com/Laragear/WebAuthn,MIT,2022-06-14 09:13:53,2025-05-09 23:26:19.000000,2025-05-09 23:25:49,167.0,5.0,41.0,3.0,61.0,,44.0,357.0,2025-05-09 23:26:19,4.0.1,23.0,,,11.0,,,,3.0,,,,,,,,,,,,,,,,,,,
123,vc-data-model,https://github.com/w3c/vc-data-model,specs,W3C Verifiable Credentials v2.0 Specification.,,['w3c'],16,True,w3c/vc-data-model,,https://github.com/w3c/vc-data-model,W3C,2016-11-15 20:14:42,2025-05-15 21:05:49.000000,2025-05-15 21:05:38,2239.0,7.0,105.0,83.0,849.0,9.0,716.0,326.0,,,,,,80.0,,,,2.0,,,,,,,,,,,,,,,,,,,
124,procivis-one-wallet,https://github.com/procivis/one-wallet,ssi-agents,"Digital wallet with eIDAS 2.0 compliancy, ISO 18013-5 mdocs, IETF SD-JWT VC, OID4VC, and W3C VCs.",,['w3c'],16,True,procivis/one-wallet,,https://github.com/procivis/one-wallet,Apache-2.0,2024-09-23 08:17:29,2025-05-27 10:58:03.000000,2025-05-27 10:57:56,1172.0,65.0,10.0,6.0,,,,138.0,2025-05-27 12:40:48,1.53.0-prociis,3.0,,,,,,3.0,2.0,15.0,,,,,,,,,,,,,,,,,,
125,web5-js,https://github.com/decentralized-identity/web5-js,ssi-sdks,Monorepo for the Web5 JS TypeScript implementation.,,['web5'],16,True,TBD54566975/web5-js,web5/api,https://github.com/decentralized-identity/web5-js,Apache-2.0,2023-03-06 19:11:53,2025-03-01 10:03:25.000000,2024-10-22 22:16:06,743.0,,54.0,6.0,818.0,102.0,145.0,137.0,2024-10-22 22:17:48,@web5/api@0.12.0,100.0,71.0,71.0,32.0,https://www.npmjs.com/package/web5/api,,,3.0,,,,,,,,,,,decentralized-identity/web5-js,,,,,,,,
126,cf-identity-wallet,https://github.com/cardano-foundation/veridian-wallet,ssi-agents,Veridian Wallet is an open source mobile application developed by the Cardano Foundation. Built on the KERI and ACDC..,,,16,True,cardano-foundation/cf-identity-wallet,,https://github.com/cardano-foundation/veridian-wallet,Apache-2.0,2022-12-19 13:49:48,2025-06-19 12:01:28.000000,2025-06-19 12:01:26,1427.0,163.0,20.0,15.0,1225.0,6.0,6.0,123.0,2025-05-27 09:48:32,1.0.2,3.0,,,16.0,,,,2.0,,,,,,,,,,,cardano-foundation/veridian-wallet,,,,,,,,
127,polygon-issuer,https://github.com/0xPolygonID/issuer-node,ssi-agents,Privado ID Self-Hosted Issuer Node.,,,16,False,0xPolygonID/issuer-node,,https://github.com/0xPolygonID/issuer-node,Apache-2.0,2022-12-20 15:29:39,2025-06-18 11:14:03.000000,2025-03-06 20:03:47,2023.0,,85.0,8.0,780.0,3.0,131.0,99.0,2024-11-08 09:49:24,3.0.1,20.0,,,25.0,,,,2.0,,,,,,,,,,,,,,,,,,,
128,sphereon-openid4vci,https://github.com/Sphereon-Opensource/OID4VC,ssi-sdks,"OpenID for Verifiable Credentials - modules for issuers, holders and RPs.",,,16,False,sphereon-opensource/openid4vci,,https://github.com/Sphereon-Opensource/OID4VC,Apache-2.0,2022-10-09 21:29:30,2025-05-22 00:48:01.000000,2025-05-22 00:48:00,1429.0,43.0,20.0,8.0,148.0,17.0,17.0,80.0,2025-05-22 00:44:52,0.19.0,27.0,,,20.0,,,,3.0,,,,,,,,,,,Sphereon-Opensource/OID4VC,,,,,,,,
129,sphereon-ssi,https://github.com/Sphereon-Opensource/SSI-SDK,ssi-sdks,Self Sovereign Identity SDK.,,,16,False,sphereon-opensource/ssi-sdk,,https://github.com/Sphereon-Opensource/SSI-SDK,Apache-2.0,2021-11-22 08:30:41,2025-05-22 01:10:56.000000,2025-05-22 01:10:56,3302.0,76.0,19.0,11.0,297.0,13.0,10.0,70.0,2025-05-22 01:05:15,0.34.0,50.0,2.0,2.0,20.0,,,,3.0,,,,,,,,,,,,,,,,,,,
130,talao-altme,https://github.com/TalaoDAO/AltMe,ssi-agents,Talao / Altme wallet : Open source Self Sovereign Identity wallet. Multi ecosystem support : EBSI conformant. ARF EUDI..,,,16,False,talaodao/altme,,https://github.com/TalaoDAO/AltMe,Apache-2.0,2021-12-27 07:56:07,2025-06-18 14:45:50.000000,2025-06-06 14:45:26,5099.0,84.0,17.0,6.0,539.0,42.0,2752.0,56.0,,,,2.0,2.0,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,
131,webauthn-ruby,https://github.com/cedarcode/webauthn-ruby,authentication,WebAuthn ruby server library Make your Ruby/Rails web server become a conformant WebAuthn Relying Party.,,,15,True,cedarcode/webauthn-ruby,,https://github.com/cedarcode/webauthn-ruby,MIT,2018-05-09 21:49:17,2025-06-15 01:15:58.000000,2025-06-06 20:16:36,970.0,13.0,59.0,13.0,334.0,4.0,115.0,698.0,,,,,,35.0,,,,3.0,,,,,,,,,,,,,,,,,,,
132,fedfm,https://github.com/w3c-fedid/FedCM,specs,A privacy preserving identity exchange Web API.,,['w3c'],15,False,fedidcg/FedCM,,https://github.com/w3c-fedid/FedCM,,2020-03-20 21:58:44,2025-06-17 21:57:28.000000,2025-06-17 21:56:05,745.0,17.0,84.0,72.0,332.0,128.0,237.0,420.0,,,,,,41.0,,,,3.0,,,,,,,,,,,w3c-fedid/FedCM,,,,,,,,
133,spruceid-didkit,https://www.spruceid.dev/didkit/didkit,ssi-sdks,A cross-platform toolkit for decentralized identity.,,,15,True,spruceid/didkit,,https://github.com/spruceid/didkit,Apache-2.0,2020-10-06 21:52:28,2024-10-25 11:58:02.000000,2024-09-26 13:55:45,312.0,,79.0,39.0,258.0,46.0,77.0,304.0,,,,6.0,6.0,23.0,,,,3.0,,,,,,ghcr.io/spruceid/didkit-http,https://hub.docker.com/r/ghcr.io/spruceid/didkit-http,,,,,,,,,,,,
134,did-spec-registries,https://github.com/w3c/did-extensions,dids,Decentralized Identifier Ecosystem Extensions.,,,15,False,w3c/did-spec-registries,,https://github.com/w3c/did-extensions,,2020-02-11 17:25:04,2025-04-29 13:01:14.000000,2025-04-29 13:00:47,891.0,3.0,211.0,50.0,411.0,45.0,177.0,126.0,,,,,,218.0,,,,3.0,,,,,,,,,,,w3c/did-extensions,,,,,,,,
135,universal-registrar,https://github.com/decentralized-identity/universal-registrar,dids,Universal Registrar implementation and drivers.,,,15,False,decentralized-identity/universal-registrar,,https://github.com/decentralized-identity/universal-registrar,Apache-2.0,2017-09-29 13:01:11,2025-05-08 06:43:48.000000,2025-05-08 06:43:48,526.0,13.0,29.0,27.0,67.0,14.0,13.0,81.0,2021-10-08 12:33:05,0.2.0,2.0,,,14.0,,,,3.0,,,,,,,,,,,,,,,,,,,
136,waltid-walletkit,https://github.com/walt-id/waltid-walletkit,ssi-sdks,Toolkit for SSI and NFT/SBT wallets.,,,15,False,walt-id/waltid-walletkit,,https://github.com/walt-id/waltid-walletkit,Apache-2.0,2021-09-24 15:14:51,2024-07-16 13:59:21.000000,2024-07-16 13:59:02,1376.0,,24.0,4.0,111.0,1.0,47.0,32.0,2023-12-13 10:51:55,1.2312131047.0,48.0,,,12.0,,,107.0,3.0,,,,,,waltid/walletkit,https://hub.docker.com/r/waltid/walletkit,2023-12-13 10:51:53.446549,,4819.0,,,,,,,,,
137,tbd-ssi-service,https://github.com/TBD54566975/ssi-service,ssi-agents,The Self Sovereign Identity Service.,,['web5'],14,False,tbd54566975/ssi-service,,https://github.com/TBD54566975/ssi-service,Apache-2.0,2022-03-11 18:07:18,2024-05-06 00:08:36.000000,2024-02-05 20:54:24,451.0,,51.0,11.0,536.0,87.0,126.0,154.0,,,3.0,,,23.0,,,,3.0,,,,,,,,,,,,,,,,,,,
138,presentation-exchange,https://github.com/decentralized-identity/presentation-exchange,specs,Specification that codifies an inter-related pair of data formats for defining proof presentations (Presentation..,,['dif'],14,False,decentralized-identity/presentation-exchange,,https://github.com/decentralized-identity/presentation-exchange,Apache-2.0,2020-01-07 23:10:12,2024-07-01 16:19:30.000000,2024-07-01 16:19:09,633.0,,34.0,29.0,238.0,53.0,181.0,86.0,,,,,,40.0,,,,3.0,,,,,,,,,,,,,,,,,,,
139,selective-disclosure-jwt,https://github.com/oauth-wg/oauth-selective-disclosure-jwt,specs,,,,14,False,oauth-wg/oauth-selective-disclosure-jwt,,https://github.com/oauth-wg/oauth-selective-disclosure-jwt,,2022-05-09 14:15:35,2025-06-15 00:20:02.000000,2025-05-29 16:40:39,795.0,14.0,32.0,18.0,283.0,2.0,294.0,61.0,2025-05-29 16:46:56,draft-ietf-oauth-selective-disclosure-jwt-22,17.0,,,26.0,,,,3.0,,,,,,,,,,,,,,,,,,,
140,verity-sdk,https://github.com/evernym/verity-sdk,ssi-sdks,Evernym Verity is a decentralized protocol platform for issuing and verifying digital credentials. This repo contains..,,,14,False,evernym/verity-sdk,,https://github.com/evernym/verity-sdk,Apache-2.0,2020-06-18 20:16:43,2023-04-11 16:19:34.000000,2023-04-11 16:19:31,1451.0,,37.0,12.0,115.0,,,47.0,,,,16.0,16.0,38.0,,,,3.0,,,,,,,,,,,,,,,,,,,
141,appauth-js,https://github.com/openid/AppAuth-JS,authentication,JavaScript client SDK for communicating with OAuth 2.0 and OpenID Connect providers.,,['openid'],13,False,openid/appauth-js,,https://github.com/openid/AppAuth-JS,Apache-2.0,2017-04-03 11:22:40,2024-04-22 03:03:12.000000,2024-04-15 20:19:29,90.0,,161.0,34.0,95.0,33.0,102.0,1003.0,,,,,,10.0,,,,3.0,,,,,,,,,,,,,,,,,,,
142,beyond,https://github.com/cogolabs/beyond,machine,BeyondCorp-inspired HTTPS/SSO Access Proxy. Secure internal services outside your VPN/perimeter network during a zero-..,,,13,False,cogolabs/beyond,,https://github.com/cogolabs/beyond,Apache-2.0,2017-08-13 18:29:25,2022-05-26 15:15:14.000000,2022-05-25 16:48:25,133.0,,25.0,7.0,2.0,4.0,1.0,255.0,2022-05-26 15:15:14,1.8.10,4.0,,,5.0,,,188.0,3.0,,,,,,cogolabs/beyond,https://hub.docker.com/r/cogolabs/beyond,2021-03-16 02:43:33.655703,,17700.0,,,,,,,,,
143,crypto,https://github.com/docknetwork/crypto,pki,"Library providing privacy enhancing cryptographic primitives, ZKPs, BBS+ and BBS# signatures.",,,13,True,docknetwork/crypto,,https://github.com/docknetwork/crypto,Apache-2.0,2021-08-02 10:17:00,2025-05-05 07:16:12.000000,2025-05-05 07:16:12,291.0,3.0,38.0,9.0,13.0,6.0,9.0,109.0,,,,17.0,17.0,7.0,,,,3.0,,,,,,,,,,,,,,,,,,,
144,sphereon-ssi-mobile-wallet,https://github.com/Sphereon-Opensource/mobile-wallet,ssi-agents,Open-Source Mobile SSI Wallet.,,,13,False,sphereon-opensource/ssi-mobile-wallet,,https://github.com/Sphereon-Opensource/mobile-wallet,Apache-2.0,2022-11-08 00:55:26,2025-06-02 15:19:37.000000,2025-06-02 13:50:13,2065.0,13.0,25.0,7.0,334.0,19.0,17.0,79.0,,,,,,14.0,,,,3.0,,,,,,,,,,,Sphereon-Opensource/mobile-wallet,,,,,,,,
145,sidetree.js,https://github.com/transmute-industries/sidetree.js,dids,Sidetree Core Protocol and DID Method Drivers.,,,13,False,transmute-industries/sidetree.js,,https://github.com/transmute-industries/sidetree.js,Apache-2.0,2020-03-05 16:17:28,2023-11-18 18:29:02.000000,2022-09-20 17:04:09,2014.0,,25.0,8.0,432.0,29.0,75.0,50.0,,,1.0,3.0,3.0,14.0,,,,3.0,,,,,,,,,,,,,,,,,,,
146,waltid-idpkit,https://github.com/walt-id/waltid-idpkit,ssi-sdks,OIDC identity provider for digital identity.,,,13,False,walt-id/waltid-idpkit,,https://github.com/walt-id/waltid-idpkit,Apache-2.0,2022-03-21 16:28:15,2024-07-17 14:26:13.313442,2024-07-17 14:21:31,351.0,,5.0,3.0,36.0,,36.0,25.0,2023-09-07 16:06:04,1.2309071555.0,28.0,,,9.0,,,25.0,3.0,,,,,,waltid/idpkit,https://hub.docker.com/r/waltid/idpkit,2024-07-17 14:26:13.313442,,982.0,,,,,,,,,
147,pyMDOC-CBOR,https://github.com/IdentityPython/pyMDOC-CBOR,ssi-sdks,MDOC CBOR static Verifier and Issuer for EUDI Wallet PID and mDL use cases.,,,13,False,IdentityPython/pyMDOC-CBOR,,https://github.com/IdentityPython/pyMDOC-CBOR,Apache-2.0,2023-04-23 15:28:16,2025-05-05 09:18:53.000000,2025-04-24 13:55:17,151.0,11.0,13.0,9.0,11.0,3.0,6.0,19.0,2025-05-05 09:18:54,0.9.0,5.0,,,7.0,,,,3.0,,pymdoccobr,https://pypi.org/project/pymdoccobr,,,,,,,,,,,,,,,,
148,web-access-control,https://github.com/solid/web-access-control-spec,specs,Web Access Control (WAC).,,['solid'],12,True,solid/web-access-control-spec,,https://github.com/solid/web-access-control-spec,MIT,2016-04-01 18:02:56,2025-03-17 16:19:05.000000,2025-03-17 16:17:08,511.0,,23.0,27.0,44.0,26.0,47.0,123.0,,,,,,19.0,,,,3.0,,,,,,,,,,,,,,,,,,,
149,bbs-signature,https://github.com/decentralized-identity/bbs-signature,specs,The BBS Signature Scheme.,,['dif'],12,False,decentralized-identity/bbs-signature,,https://github.com/decentralized-identity/bbs-signature,Apache-2.0,2021-08-23 11:09:09,2025-04-01 00:15:18.000000,2025-03-03 18:02:54,916.0,,26.0,15.0,182.0,19.0,130.0,88.0,,,,,,18.0,,,,3.0,,,,,,,,,,,,,,,,,,,
150,universal-wallet-interop-spec,https://github.com/w3c-ccg/universal-wallet-interop-spec,specs,A data model and abstract interfaces for digital wallets.,,['w3c'],12,False,w3c-ccg/universal-wallet-interop-spec,,https://github.com/w3c-ccg/universal-wallet-interop-spec,W3C,2020-08-25 01:43:15,2025-04-05 08:13:56.000000,2023-02-22 15:32:05,319.0,,12.0,43.0,47.0,42.0,24.0,56.0,,,,3.0,3.0,10.0,,,,3.0,,,,,,,,,,,,,,,,,,,
151,did-key.rs,https://github.com/decentralized-identity/did-key.rs,dids,Rust implementation of the did:key method.,,['dif'],12,False,decentralized-identity/did-key.rs,,https://github.com/decentralized-identity/did-key.rs,Apache-2.0,2021-01-18 13:26:31,2024-03-18 01:31:53.000000,2023-02-10 20:11:40,37.0,,23.0,13.0,28.0,7.0,9.0,48.0,,,,84.0,84.0,11.0,,,,3.0,,,,,,,,,,,,,,,,,,,
152,anoncreds,https://github.com/hyperledger/anoncreds-spec,specs,The specification for AnonCreds verifiable credential exchange.,,['hyperledger'],12,False,hyperledger/anoncreds-spec,,https://github.com/hyperledger/anoncreds-spec,Apache-2.0,2022-02-19 17:05:57,2025-04-09 08:18:07.000000,2025-04-09 08:17:48,541.0,2.0,24.0,11.0,145.0,13.0,43.0,48.0,,,,,,28.0,,,,3.0,,,,,,,,,,,,,,,,,,,
153,sphereon-pex,https://github.com/Sphereon-Opensource/PEX,ssi-sdks,A Typescript implementation of the DIF Presentation Exchange specification.,,,12,False,sphereon-opensource/pex,,https://github.com/Sphereon-Opensource/PEX,Apache-2.0,2021-04-12 14:54:14,2024-12-16 12:31:13.000000,2024-12-16 12:31:12,1177.0,,15.0,5.0,145.0,16.0,29.0,40.0,2024-04-24 20:52:31,3.3.2,30.0,1.0,1.0,20.0,,,2.0,3.0,114.0,,,,,,,,,,,,,,,,,,
154,identity-credential,https://github.com/w3c-fedid/digital-credentials,specs,Proposals related to the invocation of digital identity wallets from the web.,,['w3c'],11,False,wicg/identity-credential,,https://github.com/w3c-fedid/digital-credentials,,2023-04-23 18:07:46,2025-06-19 11:16:37.000000,2025-06-19 11:16:34,166.0,30.0,17.0,48.0,113.0,86.0,90.0,116.0,,,,,,16.0,,,,3.0,,,,,,,,,,,w3c-fedid/digital-credentials,,,,,,,,
155,credible,https://github.com/spruceid/wallet,ssi-agents,A reference credential wallet built on Flutter and DIDKit.,,,11,False,spruceid/wallet,,https://github.com/spruceid/wallet,Apache-2.0,2020-07-23 21:18:28,2024-03-05 13:50:44.000000,2023-10-02 22:37:32,194.0,,18.0,25.0,74.0,12.0,25.0,47.0,,,,,,12.0,,,,3.0,,,,,,,,,,,,,,,,,,,
156,trinsic-sdk,https://github.com/trinsic-id/sdk,ssi-sdks,This repository contains the samples for all major languages and frameworks. It also contains our UI SDKs to launch..,,,11,False,trinsic-id/sdk,,https://github.com/trinsic-id/sdk,MIT,2024-08-12 19:18:57,2025-06-16 12:25:30.000000,2025-05-22 03:28:44,470.0,86.0,1.0,5.0,358.0,2.0,,5.0,,,,3.0,3.0,8.0,,,,3.0,,,,,,,,,,,,,,,,,,,
157,kepler,https://github.com/spruceid/kepler,ssi-sdks,Decentralized storage based on permissioned data overlays called orbits.,,,10,False,spruceid/kepler,,https://github.com/spruceid/kepler,Apache-2.0,2021-03-22 16:14:05,2023-10-20 13:00:41.000000,2023-07-27 11:22:21,202.0,,14.0,24.0,123.0,9.0,15.0,79.0,,,,,,8.0,,,,3.0,,,,,,,,,,,,,,,,,,,
158,vlei,https://github.com/WebOfTrust/vLEI,specs,Public Open Specifications for GLEIF vLEI (verifiable Legal Entity Identifiers).,,,10,False,weboftrust/vlei,,https://github.com/WebOfTrust/vLEI,Apache-2.0,2021-04-19 14:33:35,2025-06-02 20:52:36.000000,2025-06-02 20:52:35,103.0,3.0,12.0,8.0,41.0,21.0,28.0,32.0,,,,,,7.0,,,,3.0,,,,,,,,,,,,,,,,,,,
159,entra-verifiedid-wallet-library-ios,https://github.com/microsoft/entra-verifiedid-wallet-library-ios,ssi-sdks,A library to manage your Decentralized Identities and Verified IDs on iOS.,,,10,False,microsoft/entra-verifiedid-wallet-library-ios,,https://github.com/microsoft/entra-verifiedid-wallet-library-ios,MIT,2022-11-17 19:38:59,2025-04-11 16:32:16.000000,2025-01-14 18:03:00,111.0,,14.0,10.0,121.0,5.0,1.0,28.0,2024-04-02 18:31:17,1.0.1,3.0,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,
160,ion-tools,https://github.com/decentralized-identity/ion-tools,dids,Tools and utilities to make working with the ION network and using ION DIDs easy peasy lemon squeezy.,,,9,False,decentralized-identity/ion-tools,,https://github.com/decentralized-identity/ion-tools,Apache-2.0,2021-03-22 20:30:11,2024-03-19 15:54:10.000000,2023-07-31 13:48:42,119.0,,35.0,15.0,24.0,20.0,14.0,144.0,,,,,,10.0,,,,3.0,,,,,,,,,,,,,,,,,,,
161,sphereon-siop-oid4vp,https://github.com/Sphereon-Opensource/SIOP-OID4VP,ssi-sdks,Self Issued OpenID Provider v2 (SIOP) with optional OpenID for Verifiable Presentations (OpenID4VP).,,,9,False,sphereon-opensource/siop-oid4vp,,https://github.com/Sphereon-Opensource/SIOP-OID4VP,,2021-09-08 22:32:38,2024-07-15 18:12:12.000000,2024-07-15 18:11:29,664.0,,23.0,7.0,56.0,4.0,18.0,76.0,2024-04-24 21:53:08,0.6.4,15.0,,,13.0,,,1.0,3.0,45.0,,,,,,,,,,,,,,,,,,
162,keri,https://github.com/WebOfTrust/keri,specs,KERI Community Development Efforts Meetings Discussion.,,['weboftrust'],9,False,weboftrust/keri,,https://github.com/WebOfTrust/keri,Apache-2.0,2021-10-11 17:54:56,2025-04-15 13:27:37.000000,2025-04-15 13:27:37,262.0,1.0,15.0,12.0,30.0,1.0,4.0,59.0,,,,,,13.0,,,,3.0,,,,,,,,,,,,,,,,,,,
163,did-key.js,https://github.com/transmute-industries/did-key.js,dids,A DID Key Implementation in TypeScript.,,,9,False,transmute-industries/did-key.js,,https://github.com/transmute-industries/did-key.js,Apache-2.0,2020-06-09 00:16:20,2024-07-21 08:49:34.000000,2022-12-12 16:31:36,556.0,,15.0,8.0,261.0,38.0,10.0,56.0,,,,,,9.0,,,,3.0,,,,,,,,,,,,,,,,,,,
164,entra-verifiedid-wallet-library-android,https://github.com/microsoft/entra-verifiedid-wallet-library-android,ssi-sdks,A library to manage your Decentralized Identities and Verified IDs on Android.,,,9,False,microsoft/entra-verifiedid-wallet-library-android,,https://github.com/microsoft/entra-verifiedid-wallet-library-android,MIT,2022-11-17 18:59:22,2025-06-19 02:09:44.000000,2025-06-12 15:05:45,99.0,2.0,10.0,10.0,123.0,3.0,1.0,22.0,2023-06-20 20:22:25,1.0.0,2.0,,,6.0,,,,3.0,,,,,-1.0,,,,,,,,,,,,,,
